wine_image,name,compareFoods,rating,about_wine,Winery,Type,Grape_Type,Alcohol,year,price,bodyPercent,Tanning,Sugar,Acidic,NewBodyPercent,NewTanning,NewDryOrSweet,NewAcidic,Region,SweetnessScale,AcidicScale,BodyScale
472,https://images.vivino.com/thumbs/RZzjBftmT1-L9Jkg_r0KKw_pb_x600.png,"Domaine Marquis d'Angerville
Volnay Champans 1er Cru 2019","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', ""Domaine Marquis d'Angerville""], ['Grapes', '100% Pinot Noir'], ['France', 'Bourgogne', 'Côte de Beaune', 'Volnay', 'Volnay Premier Cru', ""Volnay 1er Cru 'Champans'""], ['Wine style', 'Burgundy Côte de Beaune Red'], ['Allergens', 'Contains sulfites'], ['Wine description', 'The wine is very closed, but has all the usual characteristics of the designation: beautiful fruit, nice roundness, good persistence.']]"," ""Domaine Marquis dAngerville""",red,"[' 100% Pinot Noir', ' ']", Contains sulfites,2019,$293.82,37.2043%;,28.4641%;,11.8755%;,64.2395%;,37.2043,28.4641,11.8755,64.2395, Bourgogne,0.2993224884434878,0.6942858152623691,0.2804864830688357
473,https://images.vivino.com/thumbs/fVaC2PslTAqt2_DrgDyAQw_pb_x600.png,"Domaine G. Roumier
Morey-Saint-Denis Premier Cru Clos de La Bussière 2019","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Domaine G. Roumier'], ['Grapes', '100% Pinot Noir'], ['France', 'Bourgogne', 'Côte de Nuits', 'Morey-Saint-Denis', 'Morey-Saint-Denis Premier Cru'], ['Wine style', 'Burgundy Côte de Nuits Red'], ['Allergens', 'Contains sulfites']]", Domaine G. Roumier,red,"[' 100% Pinot Noir', ' ']", Contains sulfites,2019,$530.95,45.0467%;,38.2898%;,12.5564%;,67.6223%;,45.0467,38.2898,12.5564,67.6223, Bourgogne,0.31648460223921604,0.7441001234018867,0.3985454884852426
474,https://images.vivino.com/thumbs/ZK30kUocTTWUnC65DSB_Vg_pb_x600.png,"Domaine Coche-Dury
Volnay Premier Cru 2018","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Domaine Coche-Dury'], ['Grapes', '100% Pinot Noir'], ['France', 'Bourgogne', 'Côte de Beaune', 'Volnay', 'Volnay Premier Cru'], ['Wine style', 'Burgundy Côte de Beaune Red'], ['Alcohol content', '12.5%'], ['Allergens', 'Contains sulfites']]", Domaine Coche-Dury,red,"[' 100% Pinot Noir', ' ']", 12.5%,2018,$942.82,30.0096%;,26.1292%;,10.4144%;,65.0959%;,30.0096,26.1292,10.4144,65.0959, Bourgogne,0.262495400079648,0.7068969579520589,0.1721779134639413
475,https://images.vivino.com/thumbs/jPCZH6wXSo6mHEthdTB4QA_pb_x600.png,"Domaine Bruno Clair
Vosne-Romanée 'Les Champs Perdrix' 2019","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Domaine Bruno Clair'], ['Grapes', 'Pinot Noir'], ['France', 'Bourgogne', 'Côte de Nuits', 'Vosne-Romanée'], ['Wine style', 'Burgundy Côte de Nuits Red'], ['Allergens', 'Contains sulfites']]", Domaine Bruno Clair,red,"[' Pinot Noir', ' ']", Contains sulfites,2019,$164.02,43.0422%;,33.5992%;,9.85681%;,73.9833%;,43.0422,33.5992,9.85681,73.9833, Bourgogne,0.24844132013933348,0.8377706963223882,0.3683698692414923
476,https://images.vivino.com/thumbs/eYF2YYJ8RUyn5eOsfVw49Q_pb_x600.png,"Château de la Tour
Clos Vougeot Grand Cru 2017","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Château de la Tour'], ['Grapes', '100% Pinot Noir'], ['France', 'Bourgogne', 'Côte de Nuits', 'Vougeot', 'Clos Vougeot Grand Cru'], ['Wine style', 'Burgundy Côte de Nuits Red'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork']]", Château de la Tour,red,"[' 100% Pinot Noir', ' ']", 13.5%,2017,$270.22,47.9935%;,38.402%;,7.4153%;,71.3894%;,47.9935,38.402,7.4153,71.3894, Bourgogne,0.18690295554334513,0.7995735419286626,0.4429064337521338
477,https://images.vivino.com/thumbs/WwTJ6P1rT4CmThXa_U8Xtg_pb_x600.png,"Domaine Nicole Lamarche (François Lamarche)
Échézeaux Grand Cru 2020","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Domaine Nicole Lamarche (François Lamarche)'], ['Grapes', 'Pinot Noir'], ['France', 'Bourgogne', 'Côte de Nuits', 'Flagey-Échezeaux', 'Échezeaux Grand Cru'], ['Wine style', 'Burgundy Côte de Nuits Red'], ['Allergens', 'Contains sulfites']]", Domaine Nicole Lamarche (François Lamarche),red,"[' Pinot Noir', ' ']", Contains sulfites,2020,$294.95,49.0988%;,34.5001%;,2.7238%;,73.3187%;,49.0988,34.5001,2.7238,73.3187, Bourgogne,0.06865349619151802,0.8279839548095814,0.45954555171178324
478,https://images.vivino.com/thumbs/Ld6zhzS0R5uxGot95qSLzg_pb_x600.png,"Méo-Camuzet
Vosne-Romanée 1er Cru 'Aux Brulées' 2018","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Méo-Camuzet'], ['Grapes', '100% Pinot Noir'], ['France', 'Bourgogne', 'Côte de Nuits', 'Vosne-Romanée', 'Vosne-Romanée Premier Cru', ""Vosne-Romanée 1er Cru 'Aux Brulées'""], ['Wine style', 'Burgundy Côte de Nuits Red'], ['Allergens', 'Contains sulfites'], ['Wine description', ""This is a powerful aristocrat of a wine, to be taken seriously. The impression is one of concentration, and the touch of spiciness it frequently offers us shows that's its name is well chosen. It is true to the 'terroir' of Vosne in that its strength is not expressed through aggressive elements. On the contrary, it is a well-balanced and complex wine.""]]", Méo-Camuzet,red,"[' 100% Pinot Noir', ' ']", Contains sulfites,2018,$943.95,42.3558%;,34.2019%;,18.3216%;,70.9224%;,42.3558,34.2019,18.3216,70.9224, Bourgogne,0.46179671628699476,0.792696611013103,0.3580368460192871
479,https://images.vivino.com/thumbs/NlYKNkylQCieGedFUdh5Dg_pb_x600.png,"Domaine des Lambrays
Clos des Lambrays Grand Cru 2017","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Domaine des Lambrays'], ['Grapes', '100% Pinot Noir'], ['France', 'Bourgogne', 'Côte de Nuits', 'Morey-Saint-Denis', 'Clos de Lambrays Grand Cru'], ['Wine style', 'Burgundy Côte de Nuits Red'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites']]", Domaine des Lambrays,red,"[' 100% Pinot Noir', ' ']", 13.5%,2017,$353.95,41.6922%;,33.8166%;,11.0574%;,72.0673%;,41.6922,33.8166,11.0574,72.0673, Bourgogne,0.2787022427447284,0.8095561360778228,0.3480470525894279
480,https://images.vivino.com/thumbs/4OQN12htQQ-OFb-WSohuXA_pb_x600.png,"Robert Groffier
Bonnes-Mares Grand Cru 2019","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Robert Groffier'], ['Grapes', '100% Pinot Noir'], ['France', 'Bourgogne', 'Côte de Nuits', 'Chambolle-Musigny', 'Bonnes-Mares Grand Cru'], ['Wine style', 'Burgundy Côte de Nuits Red'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'The wine has a fine texture, taste - full-bodied, silky and rounded, filled with fruity notes, hints of rose hips, spices, cherries, yellow plum, wonderful aftertaste expectancy with nuances of coffee and oak.']]", Robert Groffier,red,"[' 100% Pinot Noir', ' ']", 13.5%,2019,$885,43.8592%;,32.0094%;,20.94%;,68.9522%;,43.8592,32.0094,20.94,68.9522, Bourgogne,0.5277936009436769,0.7636839144609932,0.38066893680055636
481,https://images.vivino.com/thumbs/4Kof3OISRpS9Hyi51EXBpA_pb_x600.png,"Remoissenet Père & Fils
Charmes-Chambertin Grand Cru 2015","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Remoissenet Père & Fils'], ['Grapes', 'Pinot Noir'], ['France', 'Bourgogne', 'Côte de Nuits', 'Gevrey-Chambertin', 'Charmes-Chambertin Grand Cru'], ['Wine style', 'Burgundy Côte de Nuits Red'], ['Allergens', 'Contains sulfites']]", Remoissenet Père & Fils,red,"[' Pinot Noir', ' ']", Contains sulfites,2015,$599.95,43.7522%;,29.8619%;,5.79279%;,68.6434%;,43.7522,29.8619,5.79279,68.6434, Bourgogne,0.14600752118483867,0.7591365991146873,0.37905816540665205
482,https://images.vivino.com/thumbs/vue5ifJVQQKKrGtk8MJTEw_150x200.jpg,"Gerard Quivy
Charmes-Chambertin Grand Cru 2018","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Gerard Quivy'], ['Grapes', 'Pinot Noir'], ['France', 'Bourgogne', 'Côte de Nuits', 'Gevrey-Chambertin', 'Charmes-Chambertin Grand Cru'], ['Wine style', 'Burgundy Côte de Nuits Red'], ['Allergens', 'Contains sulfites']]", Gerard Quivy,red,"[' Pinot Noir', ' ']", Contains sulfites,2018,$262.49,49.2292%;,31.7083%;,15.9764%;,79.3089%;,49.2292,31.7083,15.9764,79.3089, Bourgogne,0.40268584938474494,0.9161942151316042,0.46150858526099015
483,https://images.vivino.com/thumbs/2No7HiKORJyqEQk5iM73Fw_pb_x600.png,"Domaine Ponsot
Clos de la Roche Grand Cru Cuvée Vieilles Vignes 2017","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Domaine Ponsot'], ['Grapes', '100% Pinot Noir'], ['France', 'Bourgogne', 'Côte de Nuits', 'Morey-Saint-Denis', 'Clos de la Roche Grand Cru'], ['Wine style', 'Burgundy Côte de Nuits Red'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites']]", Domaine Ponsot,red,"[' 100% Pinot Noir', ' ']", 13.5%,2017,$892.49,45.2695%;,35.6596%;,14.2871%;,69.0289%;,45.2695,35.6596,14.2871,69.0289, Bourgogne,0.3601069702025982,0.7648133804165035,0.4018995059297463
484,https://images.vivino.com/thumbs/TukgtSPnSaaqGxe3EE6kUQ_pb_x600.png,"Domaine Trapet
Chambertin Grand Cru 2007","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Domaine Trapet'], ['Grapes', 'Pinot Noir'], ['France', 'Bourgogne', 'Côte de Nuits', 'Gevrey-Chambertin', 'Chambertin Grand Cru'], ['Wine style', 'Burgundy Côte de Nuits Red'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Aromatically restrained with its airy and even elegant aromas of intensely floral, spicy and stony wild dark berry scents. Texturally gorgeous, equally mineral-influenced and muscularly broad-shouldered with impressively concentrated flavours that possess a Zen-like harmony and balance, moderately austere and hugely long finish.']]", Domaine Trapet,red,"[' Pinot Noir', ' ']", 13%,2007,$629.99,44.2884%;,35.9448%;,10.7859%;,72.6689%;,44.2884,35.9448,10.7859,72.6689, Bourgogne,0.2718590735634386,0.8184151545763251,0.38713008710208685
485,https://images.vivino.com/thumbs/VwW9QasNTuWgjeSUUQvKcg_pb_x600.png,"Louis Jadot
Bonnes Mares Grand Cru 2003","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Louis Jadot'], ['Grapes', 'Pinot Noir'], ['France', 'Bourgogne', 'Côte de Nuits', 'Chambolle-Musigny', 'Bonnes-Mares Grand Cru'], ['Wine style', 'Burgundy Côte de Nuits Red'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It has a great distinction, with a powerful yet refined perfume of violets and red berries and a finely balanced, fruit richness on the palate. The subtle tannins carry into a prolonged finish. It will perfectly match with delicate dishes not too spicy (red meat in sauce, cheeses).']]", Louis Jadot,red,"[' Pinot Noir', ' ']", Contains sulfites,2003,$589.99,45.6158%;,37.3723%;,8.33778%;,69.8092%;,45.6158,37.3723,8.33778,69.8092, Bourgogne,0.21015410363305492,0.7763038926079621,0.4071126847494573
486,https://images.vivino.com/thumbs/Aabiy6p-RGGv2n05nuffqw_pb_x600.png,"Thibault Liger-Belair
Nuits-Saint-Georges Premier Cru 'Les Saint Georges' 2019","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Thibault Liger-Belair'], ['Grapes', '100% Pinot Noir'], ['France', 'Bourgogne', 'Côte de Nuits', 'Nuits-Saint-Georges', 'Nuits-Saint-Georges Premier Cru'], ['Wine style', 'Burgundy Côte de Nuits Red'], ['Allergens', 'Contains sulfites']]", Thibault Liger-Belair,red,"[' 100% Pinot Noir', ' ']", Contains sulfites,2019,$259.99,45.4524%;,34.4302%;,11.9053%;,71.3471%;,45.4524,34.4302,11.9053,71.3471, Bourgogne,0.30007359872563305,0.7989506421904865,0.4046528712376444
487,https://images.vivino.com/thumbs/SPn4_mKqTyCoVQi3Iqo5NQ_pb_x600.png,"Aurélien Verdet
Vosne-Romanée 1er Cru 'Les Beaux Monts' 2014","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Aurélien Verdet'], ['Grapes', 'Pinot Noir'], ['France', 'Bourgogne', 'Côte de Nuits', 'Vosne-Romanée', 'Vosne-Romanée Premier Cru', ""Vosne-Romanée 1er Cru 'Les Beaux Monts'""], ['Wine style', 'Burgundy Côte de Nuits Red'], ['Allergens', 'Contains sulfites']]", Aurélien Verdet,red,"[' Pinot Noir', ' ']", Contains sulfites,2014,$289.99,38.0957%;,29.1868%;,7.71471%;,73.4888%;,38.0957,29.1868,7.71471,73.4888, Bourgogne,0.19444959747546292,0.8304888069482036,0.2939055636345024
488,https://images.vivino.com/thumbs/IEsItHHdSumRpPq8eqWKMw_pb_x600.png,"Ardhuy
Clos de Vougeot Grand Cru 2009","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Ardhuy'], ['Grapes', 'Pinot Noir'], ['France', 'Bourgogne', 'Côte de Nuits', 'Vougeot', 'Clos Vougeot Grand Cru'], ['Wine style', 'Burgundy Côte de Nuits Red'], ['Allergens', 'Contains sulfites'], ['Wine description', 'An intense red color with purplish reflections. A nose of great complexity, with floral and black fruits notes. A very rich, sweet mouth with very round tannins. Length and remarkable intensity long finish.']]", Ardhuy,red,"[' Pinot Noir', ' ']", Contains sulfites,2009,$349.99,48.0766%;,37.7175%;,2.18425%;,74.7529%;,48.0766,37.7175,2.18425,74.7529, Bourgogne,0.0550541152273747,0.8491036428590363,0.4441574160216054
489,https://images.vivino.com/thumbs/Yw3P89TGRtaqdZE6NzhJ8Q_pb_x600.png,"Mongeard-Mugneret
Richebourg Grand Cru 2003","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Mongeard-Mugneret'], ['Grapes', 'Pinot Noir'], ['France', 'Bourgogne', 'Côte de Nuits', 'Vosne-Romanée', 'Richebourg Grand Cru'], ['Wine style', 'Burgundy Côte de Nuits Red'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Itis full of life with an incomparable richness, a generosity qui est Sometimes Overwhelming. A Richebourg can be a velvety dark ruby color gold nocturnal red, shading Towards blackish purple. The color is always intense and dense, luminous and shot through with Gleams of carmine. When young, this wine Reveals aromas of musk and Russian leather, with touches of sandalwood.']]", Mongeard-Mugneret,red,"[' Pinot Noir', ' ']", Contains sulfites,2003,$799.99,45.7463%;,32.2813%;,18.2764%;,68.979%;,45.7463,32.2813,18.2764,68.979, Bourgogne,0.46065744834226435,0.7640785648861258,0.4090772236924901
490,https://images.vivino.com/thumbs/4-cTw6FBQCqYgjR6v49sdg_pb_x600.png,"Domaine des Lambrays
Morey-Saint-Denis Premier Cru Les Loups 2019","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Domaine des Lambrays'], ['Grapes', '100% Pinot Noir'], ['France', 'Bourgogne', 'Côte de Nuits', 'Morey-Saint-Denis', 'Morey-Saint-Denis Premier Cru'], ['Wine style', 'Burgundy Côte de Nuits Red'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'The Morey-Saint-Denis Premier Cru ""Les Loups"" combines the fruit of young vines from Clos des Lambrays and is very complex and fine.']]", Domaine des Lambrays,red,"[' 100% Pinot Noir', ' ']", 13.5%,2019,$264.49,46.129%;,35.2498%;,10.5746%;,66.942%;,46.129,35.2498,10.5746,66.942, Bourgogne,0.2665332479722543,0.7340821874236101,0.41483836586489387
491,https://images.vivino.com/thumbs/OTOmWo0wQ8K0B_CDLJbYqQ_pb_x600.png,"Domaine Comte Georges de Vogüé
Bonnes-Mares Grand Cru 2008","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.5,"[['Winery', 'Domaine Comte Georges de Vogüé'], ['Grapes', '100% Pinot Noir'], ['France', 'Bourgogne', 'Côte de Nuits', 'Chambolle-Musigny', 'Bonnes-Mares Grand Cru'], ['Wine style', 'Burgundy Côte de Nuits Red'], ['Alcohol content', '12.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', ""Deep cherry-red. A brooding nose that mixes red and black fruit, though black is dominant, with a coffee edge. Concentrated and tannic. Starts on full power, a gradual diminuendo is the character of the wine—well it couldn't go higher—fading very slowly into the finish.""]]", Domaine Comte Georges de Vogüé,red,"[' 100% Pinot Noir', ' ']", 12.5%,2008,$963,48.0152%;,37.5729%;,15.5929%;,71.6121%;,48.0152,37.5729,15.5929,71.6121, Bourgogne,0.3930197153846542,0.8028529691554186,0.44323310421239304
