wine_image,name,year,price,bodyPercent,Tanning,Acidic,compareFoods,rating,about_wine,Winery,Type,NewBodyPercent,NewTanning,NewAcidic,Grape_Type,Alcohol,Allergy
https://images.vivino.com/thumbs/FLhGFvXxSb6bRfebuha08g_pb_x600.png,"Château Malescot St. Exupery
Margaux (Grand Cru Classé) 2010",2010,$162.74,63.0457%;,62.8688%;,72.4813%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château Malescot St. Exupery'], ['Grapes', '100% Cabernet Sauvignon'], ['France', 'Bordeaux', 'Médoc', 'Margaux'], ['Wine style', 'Bordeaux Margaux'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites, egg allergens, milk allergens'], ['Wine description', 'Notes of graphite, black currant liqueur, incense and camphor make for a complex and intensely penetrating set of aromatics. Dark ruby/purple, medium to full-bodied, with superb concentration and moderate tannin, this wine is a beauty of finesse and substance.']]", Château Malescot St. Exupery,red,63.0457,62.8688,72.4813,"[' 100% Cabernet Sauvignon', ' ']", 13%,"["" 'Contains sulfites"", ' egg allergens', "" milk allergens']"", ' ']"
https://images.vivino.com/thumbs/JEoVsastQWqbZgd96fzFhw_pb_x600.png,"Château La Fleur de Gay
Pomerol 2016",2016,$167.99,73.1606%;,51.4229%;,52.8871%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château La Fleur de Gay'], ['Grapes', '100% Merlot'], ['France', 'Bordeaux', 'Libournais', 'Pomerol'], ['Wine style', 'Bordeaux Pomerol'], ['Alcohol content', '13.8%'], ['Allergens', 'Contains sulfites, egg allergens, milk allergens'], ['Wine description', 'It showed a lovely, deep, concentrated colour in the decanter, with an almost inky appearance. On the palate it has a full, not-quite creamy character, with a very grippy, precisely laid-out structure. Finely extracted, with lovely body and full, rich texture, this wine has a beautifully seductive style. Initially so stylish, the midpalate is where it reveals a little more tannin and precise acidity.']]", Château La Fleur de Gay,red,73.1606,51.4229,52.8871,"[' 100% Merlot', ' ']", 13.8%,"["" 'Contains sulfites"", ' egg allergens', "" milk allergens']"", ' ']"
https://images.vivino.com/thumbs/0OhFODzHSkqeN7KOYTaHvA_pb_x600.png,"Château Clinet
Pomerol 2020",2020,$324.44,73.2226%;,55.6663%;,53.1429%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château Clinet'], ['Grapes', 'Cabernet Sauvignon, Merlot'], ['France', 'Bordeaux', 'Libournais', 'Pomerol'], ['Wine style', 'Bordeaux Pomerol'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites, egg allergens, milk allergens']]", Château Clinet,red,73.2226,55.6663,53.1429,"[' Cabernet Sauvignon', ' Merlot', ' ']", 13%,"["" 'Contains sulfites"", ' egg allergens', "" milk allergens']]""]"
https://images.vivino.com/thumbs/FLhGFvXxSb6bRfebuha08g_pb_x600.png,"Château Malescot St. Exupery
Margaux (Grand Cru Classé) 2015",2015,$88.19,63.0457%;,62.8688%;,72.4813%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château Malescot St. Exupery'], ['Grapes', '100% Cabernet Sauvignon'], ['France', 'Bordeaux', 'Médoc', 'Margaux'], ['Wine style', 'Bordeaux Margaux'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites, egg allergens, milk allergens'], ['Wine description', 'Notes of graphite, black currant liqueur, incense and camphor make for a complex and intensely penetrating set of aromatics. Dark ruby/purple, medium to full-bodied, with superb concentration and moderate tannin, this wine is a beauty of finesse and substance.']]", Château Malescot St. Exupery,red,63.0457,62.8688,72.4813,"[' 100% Cabernet Sauvignon', ' ']", 13%,"["" 'Contains sulfites"", ' egg allergens', "" milk allergens']"", ' ']"
https://images.vivino.com/thumbs/TE0OCfuPR8qEcYAyw_PwDQ_pb_x600.png,"Château Larcis Ducasse
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2018",2018,$125.99,72.9683%;,56.3221%;,53.0206%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château Larcis Ducasse'], ['Grapes', 'Cabernet Franc, Merlot'], ['France', 'Bordeaux', 'Libournais', 'Saint-Émilion', 'Saint-Émilion Grand Cru'], ['Wine style', 'Bordeaux Saint-Émilion'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork'], ['Wine description', 'The grapes undergo a gentle maceration to avoid over-extraction, and the wine is aged in', 'barrel for eighteen months. The final blend aims to provide a balance between aroma and', 'tannin to give a wine of unique character.']]", Château Larcis Ducasse,red,72.9683,56.3221,53.0206,"[' Cabernet Franc', ' Merlot', ' ']", 13.5%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/HblCMW7kSWeo4DVT949s6A_pb_x600.png,"Château Mille Roses
Margaux 2019",2019,$57.74,65.4511%;,65.7268%;,67.4726%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château Mille Roses'], ['Grapes', '55% Cabernet Sauvignon, 45% Merlot'], ['France', 'Bordeaux', 'Médoc', 'Margaux'], ['Wine style', 'Bordeaux Margaux'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'At the tasting, the mouth is very fat and the tannic structure tight is characterized especially by the silky and the fineness of the tannins. The whole is refreshing carried by a nice acidity, sapwood, notes of wood and chocolate are distinguished in aroma of mouth.']]", Château Mille Roses,red,65.4511,65.7268,67.4726,"[' 55% Cabernet Sauvignon', ' 45% Merlot', ' ']", 14%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/5pP4WvQ5Q3GycsMiQTajWg_pb_x600.png,"Château Peyfaures
Dame de Coeur de Château Peyfaures 2007",2007,$41.99,67.179%;,53.1868%;,64.0604%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château Peyfaures'], ['Grapes', 'Merlot, Cabernet Sauvignon, Cabernet Franc'], ['France', 'Bordeaux', 'Bordeaux Supérieur'], ['Wine style', 'Bordeaux Red'], ['Allergens', 'Contains sulfites']]", Château Peyfaures,red,67.179,53.1868,64.0604,"[' Merlot', ' Cabernet Sauvignon', ' Cabernet Franc', ' ']", Contains sulfites,
https://images.vivino.com/thumbs/WLPPl0zNSsqUphX5ShDoqA_pb_x600.png,"Château Fombrauge
Magrez Fombrauge Saint-Émilion Grand Cru 2010",2010,$283.49,77.3688%;,57.2586%;,49.8868%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château Fombrauge'], ['Grapes', '100% Cabernet Franc'], ['France', 'Bordeaux', 'Libournais', 'Saint-Émilion', 'Saint-Émilion Grand Cru'], ['Wine style', 'Bordeaux Saint-Émilion'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Deep, intense, crimson red. The bouquet is more subtle, fresher and fruitier than the fombrauge. This is a delicious wine, rich in fruit and tannins but subtle. Full-flavored, it also has a long, powerful, fleshy, but also aromatic finish. A wine for laying down.']]", Château Fombrauge,red,77.3688,57.2586,49.8868,"[' 100% Cabernet Franc', ' ']", 14.5%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/7P6qqh6NQ-SwKIOn3H2K2g_pb_x600.png,"Château Les Vimieres
Haut-Médoc 2019",2019,$37.79,74.7074%;,80.929%;,74.6049%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château Les Vimieres'], ['Grapes', 'Cabernet Sauvignon, Merlot, Petit Verdot'], ['France', 'Bordeaux', 'Médoc', 'Haut-Médoc'], ['Wine style', 'Bordeaux Haut-Médoc Red'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites']]", Château Les Vimieres,red,74.7074,80.929,74.6049,"[' Cabernet Sauvignon', ' Merlot', ' Petit Verdot', ' ']", 13%,"["" 'Contains sulfites']]""]"
https://images.vivino.com/thumbs/UudX6ljrS6mtQQfwKV1ZEg_pb_x600.png,"Château Monbousquet
Saint-Émilion Grand Cru 2018",2018,$77.69,74.7533%;,56.0618%;,52.6985%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château Monbousquet'], ['Grapes', '100% Merlot'], ['France', 'Bordeaux', 'Libournais', 'Saint-Émilion', 'Saint-Émilion Grand Cru'], ['Wine style', 'Bordeaux Saint-Émilion'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites']]", Château Monbousquet,red,74.7533,56.0618,52.6985,"[' 100% Merlot', ' ']", 14.5%,"["" 'Contains sulfites']]""]"
https://images.vivino.com/thumbs/PjNBkxBnTIecAml0lPugUQ_pb_x600.png,"Château Pavie Macquin
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2018",2018,$136.49,73.5151%;,55.9352%;,53.5458%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château Pavie Macquin'], ['Grapes', '100% Merlot'], ['France', 'Bordeaux', 'Libournais', 'Saint-Émilion', 'Saint-Émilion Grand Cru'], ['Wine style', 'Bordeaux Saint-Émilion'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites, egg allergens, milk allergens']]", Château Pavie Macquin,red,73.5151,55.9352,53.5458,"[' 100% Merlot', ' ']", 14.5%,"["" 'Contains sulfites"", ' egg allergens', "" milk allergens']]""]"
https://images.vivino.com/thumbs/CakMPDnYSnuZ6L0fn88EWQ_pb_x600.png,"Château Léoville Barton
Saint-Julien (Grand Cru Classé) 2015",2015,$152.24,62.7463%;,65.2819%;,72.8286%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château Léoville Barton'], ['Grapes', '100% Cabernet Sauvignon'], ['France', 'Bordeaux', 'Médoc', 'Saint-Julien'], ['Wine style', 'Bordeaux Saint-Julien'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'This wine has an opaque dark red violet colour. With lovely herbal, lavender and blackberry notes on the nose. Tart berry, blackberry, black fruit palate with depth and sweet tannins.']]", Château Léoville Barton,red,62.7463,65.2819,72.8286,"[' 100% Cabernet Sauvignon', ' ']", 13%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/Qpv7KHq9QYe1lcj1XUAKVQ_pb_x600.png,"Château Clerc Milon
Pauillac (Grand Cru Classé) 2005",2005,$169.99,73.0303%;,74.2713%;,72.7654%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château Clerc Milon'], ['Grapes', 'Merlot, Cabernet Sauvignon, Cabernet Franc'], ['France', 'Bordeaux', 'Médoc', 'Pauillac'], ['Wine style', 'Bordeaux Pauillac'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'The nose reveals finely toasted spice and tobacco notes combined with more intense aromas of red fruit and cherry stone with a mineral touch. The palate is full and well-defined, dominated by the lustre of succulent fruit and refined, flavoursome tannins that open on a hint of chocolate. The long, warm-hearted finish is lifted by a slightly saline taste.']]", Château Clerc Milon,red,73.0303,74.2713,72.7654,"[' Merlot', ' Cabernet Sauvignon', ' Cabernet Franc', ' ']", 13%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/RNP_mnH_S4SvXKbZVH2wdA_pb_x600.png,"Château Mouton Rothschild
Pauillac (Premier Grand Cru Classé) 1973",1973,$899.99,68.8876%;,70.2152%;,69.6457%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château Mouton Rothschild'], ['Grapes', 'Cabernet Franc, Merlot, Petit Verdot, Cabernet Sauvignon'], ['France', 'Bordeaux', 'Médoc', 'Pauillac'], ['Wine style', 'Bordeaux Pauillac'], ['Alcohol content', '12%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'The supremely elegant nose displays red fruit aromas with touches of spice. On the palate, a smooth, creamy attack yields powerful, velvet tannins. The roundness is remarkable, giving the wine very attractive length. The finish reveals vanilla and chocolate aromas, with pleasant floral notes.']]", Château Mouton Rothschild,red,68.8876,70.2152,69.6457,"[' Cabernet Franc', ' Merlot', ' Petit Verdot', ' Cabernet Sauvignon', ' ']", 12%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/RP6Q_-v3R6edbAVP37P41Q_pb_x600.png,"Château Hosanna
Pomerol 2015",2015,$289.99,72.9902%;,53.6557%;,53.5007%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château Hosanna'], ['Grapes', '100% Merlot'], ['France', 'Bordeaux', 'Libournais', 'Pomerol'], ['Wine style', 'Bordeaux Pomerol'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites']]", Château Hosanna,red,72.9902,53.6557,53.5007,"[' 100% Merlot', ' ']", 13.5%,"["" 'Contains sulfites']]""]"
https://images.vivino.com/thumbs/x-TWAPHhQ7i9jWK9mD8r3g_pb_x600.png,"Clos Fourtet
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2019",2019,$99.99,71.4282%;,54.9845%;,52.0404%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Clos Fourtet'], ['Grapes', '100% Merlot'], ['France', 'Bordeaux', 'Libournais', 'Saint-Émilion', 'Saint-Émilion Grand Cru'], ['Wine style', 'Bordeaux Saint-Émilion'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites, egg allergens, milk allergens'], ['Wine description', 'A purple ruby colour reflecting the full-bodied, deep character of the wine. Black cherry, floral aromas on the nose with a touch of chocolate and subtle hints of oak. Savoury on the palate with silky tannins and a mineral freshness.']]", Clos Fourtet,red,71.4282,54.9845,52.0404,"[' 100% Merlot', ' ']", 14.5%,"["" 'Contains sulfites"", ' egg allergens', "" milk allergens']"", ' ']"
https://images.vivino.com/thumbs/M62AtaOiSC60lo4NYL2Y3g_pb_x600.png,"Château la Vieille Cure
Fronsac 2017",2017,$40.79,66.8486%;,43.5591%;,44.6704%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château la Vieille Cure'], ['Grapes', 'Cabernet Franc, Merlot, Cabernet Sauvignon'], ['France', 'Bordeaux', 'Libournais', 'Fronsac'], ['Wine style', 'Bordeaux Libournais Red'], ['Alcohol content', '15%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'The wines produced at Chateau la Vieille Cure are, by tradition are fine wines for raging. Most are best appreciated between 4 and 6 years. With signs of its wood aging that are balanced with firm tannins and concentrated black fruits, this is a solid wine, packed with tannins. There is a touch of dark chocolate as well as the ripe fruit.']]", Château la Vieille Cure,red,66.8486,43.5591,44.6704,"[' Cabernet Franc', ' Merlot', ' Cabernet Sauvignon', ' ']", 15%,"["" 'Contains sulfites']"", ' ']"
https://images.vivino.com/thumbs/PjNBkxBnTIecAml0lPugUQ_pb_x600.png,"Château Pavie Macquin
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2019",2019,$107.09,73.5151%;,55.9352%;,53.5458%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château Pavie Macquin'], ['Grapes', '80% Merlot, 18% Cabernet Franc, 2% Cabernet Sauvignon'], ['France', 'Bordeaux', 'Libournais', 'Saint-Émilion', 'Saint-Émilion Grand Cru'], ['Wine style', 'Bordeaux Saint-Émilion'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites, egg allergens, milk allergens']]", Château Pavie Macquin,red,73.5151,55.9352,53.5458,"[' 80% Merlot', ' 18% Cabernet Franc', ' 2% Cabernet Sauvignon', ' ']", 14.5%,"["" 'Contains sulfites"", ' egg allergens', "" milk allergens']]""]"
https://images.vivino.com/thumbs/26Vs6D9WTfWtEKsvVPpfMQ_pb_x600.png,"Clos Saint-Andre
Pomerol 2018",2018,$160.99,76.1829%;,55.6707%;,55.2317%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Clos Saint-Andre'], ['Grapes', 'Cabernet Sauvignon, Cabernet Franc, Merlot'], ['France', 'Bordeaux', 'Libournais', 'Pomerol'], ['Wine style', 'Bordeaux Pomerol'], ['Allergens', 'Contains sulfites']]", Clos Saint-Andre,red,76.1829,55.6707,55.2317,"[' Cabernet Sauvignon', ' Cabernet Franc', ' Merlot', ' ']", Contains sulfites,
