,index,wine_image,name,year,price,bodyPercent,dryOrSweet,Acidic,compareFoods,rating,about_wine
153,23,https://images.vivino.com/thumbs/DmWvPJLVSVu4OnSrg2h6Og_pb_x600.png,"Domaine de La Chapelle
Hermitage La Chapelle Rouge 2019",2019,$223.02,83.1154%;,67.4268%;,54.61%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Domaine de La Chapelle'], ['Grapes', '100% Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Hermitage'], ['Wine style', 'Northern Rhône Hermitage'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork'], ['Wine description', ""Intense ruby red, limpid and bright. Highly complex, distinguished nose, revealing the great finesse. Black fruits, sweet spices and, ultimately, finely woody. It is shaped by nature, the sun and the rain. That's why every year, this wine is unique. Discover, vintage by vintage, that gave us this land.""]]"
154,0,https://images.vivino.com/thumbs/pjAuP5XSSn-GhPpGtVxHkA_pb_x600.png,"Bernard Burgaud
Côte-Rôtie 2019",2019,$82.55,70.9512%;,64.152%;,63.6708%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Bernard Burgaud'], ['Grapes', 'Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Côte-Rôtie'], ['Wine style', 'Northern Rhône Côte-Rotie'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Beautiful color, black fruit aromas and on the palate, good harmony between strength and elegance']]"
155,1,https://images.vivino.com/thumbs/-pzcGIOyTpmvDwFq0gJpdg_pb_x600.png,"Auguste Clape
Renaissance Cornas 2018",2018,$105.02,83.1458%;,52.7518%;,56.8761%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Auguste Clape'], ['Grapes', '100% Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Cornas'], ['Wine style', 'Northern Rhône Cornas'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites']]"
156,2,https://images.vivino.com/thumbs/wzCLh2FiSD6gAQAT6Rlr3A_pb_x600.png,"Alain Jaume
Domaine Grand Veneur Châteauneuf-Du-Pape Les Origines 2018",2018,$70.75,85%;,42.4578%;,42.878%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.3,"[['Winery', 'Alain Jaume'], ['Grapes', '50% Grenache, 30% Mourvedre, 20% Shiraz/Syrah'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '15%'], ['Allergens', 'Contains sulfites, egg allergens, milk allergens'], ['Wine description', 'Deep and brilliant, purple-red colour. An exciting nose with aromas of black fruit such as blackcurrant and cherry spices and vanilla. This great aromatic complexity is found on the palate : the spices and ripe fruit appear with an elegant woodiness and harmonious tannins. The finish has good aromatic length and introduces a touch of liquorice and pepper.']]"
157,3,https://images.vivino.com/thumbs/oKPYkz8sQSaBo3brYjVU4A_pb_x600.png,"Delas
Domaine des Tourettes Hermitage Rouge 2020",2020,$104.95,84.5011%;,68.8611%;,55.9865%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Delas'], ['Grapes', '100% Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Hermitage'], ['Wine style', 'Northern Rhône Hermitage'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork']]"
158,4,https://images.vivino.com/thumbs/vYTBZYoFQo-rG4VXiJxdtg_pb_x600.png,"Château de Saint Cosme
Saint Cosme Côte-Rotie 2020",2020,$120.99,71.064%;,68.5065%;,64.8061%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château de Saint Cosme'], ['Grapes', '100% Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Côte-Rôtie'], ['Wine style', 'Northern Rhône Côte-Rotie'], ['Alcohol content', '14.4%'], ['Allergens', 'Contains sulfites, egg allergens, milk allergens'], ['Wine description', 'On the bright purple, this wine with a very expressive bouquet exudes aromas of cassis and boysenberry, and attractive fl oral and spicy nuances that adorn its liveliness. Exquisite flavors of red and black fruits are then vigorously enhance the exoticism of its light fl oral presence and impressive sharpness.']]"
159,5,https://images.vivino.com/thumbs/F7-ELxIlTRSAJ_dbnNk1xA_pb_x600.png,"M. Chapoutier
Crozes-Ermitage Les Varonniers 2017",2017,$99.98,63.7708%;,51.2941%;,46.5254%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'M. Chapoutier'], ['Grapes', '100% Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Crozes-Hermitage'], ['Wine style', 'Northern Rhône Crozes-Hermitage'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Colour: Deep garnet.', 'Nose: Red fruit and blackcurrant dominate, followed by aromas of violet.', 'Mouth: Generous, powerful tannins ; finish of stewed fruits and vanilla ; fresh and fruity.']]"
160,6,https://images.vivino.com/thumbs/0nET3qrdRJWh66liEogTSQ_pb_x600.png,"E. Guigal
Châteauneuf-du-Pape 2001",2001,$69.99,84.6865%;,40.7267%;,45.141%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.3,"[['Winery', 'E. Guigal'], ['Grapes', 'Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Deep dark red in colour. On the nose spices and mature red fruits. On the palate round tannins with powerful complexity. A rich unctuous wine with notes of mature plums, hazelnuts and red fruits. Very rich wine full of harmony and balance.']]"
161,7,https://images.vivino.com/thumbs/ryuSEWkHT7WtX7putKiXwg_pb_x600.png,"Domaine de la Janasse
Châteauneuf-du-Pape Chaupin 2020",2020,$99.99,82.2499%;,40.5419%;,44.6634%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.3,"[['Winery', 'Domaine de la Janasse'], ['Grapes', '100% Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '15.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'The quintessential grenache in its most beautiful expression on his cradle Châteauneuf. Between', 'notes of black fruit and violets, this wine evoluates with very soft tannins already melted.']]"
162,8,https://images.vivino.com/thumbs/3-vIalkNSt6Ha5S8lnihJw_pb_x600.png,"Domaine de La Chapelle
Hermitage La Chapelle Rouge 2009",2009,$269.95,83.1154%;,67.4268%;,54.61%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Domaine de La Chapelle'], ['Grapes', '100% Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Hermitage'], ['Wine style', 'Northern Rhône Hermitage'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', ""Intense ruby red, limpid and bright. Highly complex, distinguished nose, revealing the great finesse. Black fruits, sweet spices and, ultimately, finely woody. It is shaped by nature, the sun and the rain. That's why every year, this wine is unique. Discover, vintage by vintage, that gave us this land.""]]"
163,9,https://images.vivino.com/thumbs/in1pxJDoRCqkVa94gUerPA_pb_x600.png,"M. Chapoutier
Côte-Rôtie La Mordorée 2007",2007,$115.95,69.3427%;,66.1683%;,64.7653%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'M. Chapoutier'], ['Grapes', '100% Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Côte-Rôtie'], ['Wine style', 'Northern Rhône Côte-Rotie'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Colour : Deep purple red.', 'Nose : Rapsberry, a hint of violet, a touch of olive and \\""tapenade\\"", of rosemary, with a dominante of spice.', 'Mouth : Full flavoured, elegant, very well-structured and balanced.']]"
164,10,https://images.vivino.com/thumbs/FtBHkcjYS4C00aFZpB9P4Q_pb_x600.png,"Le Clos des Cazaux
Prestige 2020",2020,$49.99,67.6143%;,44.0044%;,49.843%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Le Clos des Cazaux'], ['Grapes', 'Shiraz/Syrah, Grenache, Mourvedre'], ['France', 'Rhone Valley', 'Southern Rhône', 'Gigondas'], ['Wine style', 'Southern Rhône Red'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Ruby red with deep purple hues and supported.Expressive and complex opening with notes of licorice, but also coffee, cocoa, small wild red fruit and garrigue. Concentrated, rich and suave supported by elegant tannins. A harmonious and balanced finish recalling blackcurrant.']]"
165,0,https://images.vivino.com/thumbs/kyDbF8yCQOax2Kq0qB9R0Q_pb_x600.png,"Domaine du Père Caboche
Châteauneuf-du-Pape 2022",2022,$34.60,85%;,40.0601%;,44.0673%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.3,"[['Winery', 'Domaine du Père Caboche'], ['Grapes', 'Shiraz/Syrah, Grenache, Mourvedre'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Allergens', 'Contains sulfites'], ['Wine description', 'The color is ruby red with purple highlights. The nose is delicate, marked by aromas of jammy red and black fruits, soft spices and wild brush. The mouth is expressive and well-rounded with a dominating taste of ripe fruits, embellished with hints of liquorice and spice. The nish is long and fruity.']]"
166,1,https://images.vivino.com/thumbs/Y5X2zEArQ4iv-0b901hK1w_pb_x600.png,"La Boutinière
Châteauneuf-du-Pape Rouge 2020",2020,$52.49,83.0601%;,37.2028%;,47.3101%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.3,"[['Winery', 'La Boutinière'], ['Grapes', 'Shiraz/Syrah, Grenache, Mourvedre, Cinsault'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Allergens', 'Contains sulfites'], ['Wine description', 'A lovely ruby red with notes of mature red fruit and cassis. Beautiful notes of raspberries and balsamic tones lead way to long, velvety notes of vanilla and spice.']]"
167,2,https://images.vivino.com/thumbs/uRdXR6yGQbeCqFnU0R7FFw_pb_x600.png,"Yves Cuilleron
Côte-Rôtie Bassenon 2020",2020,$98.69,71.2426%;,66.6807%;,66.5802%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Yves Cuilleron'], ['Grapes', 'Shiraz/Syrah, Viognier'], ['France', 'Rhone Valley', 'Northern Rhône', 'Côte-Rôtie'], ['Wine style', 'Northern Rhône Côte-Rotie'], ['Alcohol content', '12.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'In charming and elegant. Delicate nose, sweet and floral, slightly smoky pretty red fruits. Balanced and choosy, silky tannins and spicy.Meat with a delicate texture but of character. Quail roasted in gingerbread and prunes.']]"
168,3,https://images.vivino.com/thumbs/QCoiPucuRqyttaWhFSPsXA_pb_x600.png,"Château Pesquie
Ventoux Artemia 2020",2020,$36.74,66.816%;,48.6745%;,54.8884%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château Pesquie'], ['Grapes', '100% Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Ventoux'], ['Wine style', 'Southern Rhône Red'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It has very aromatic nose with grilled and black berries note and a nice minerality the very balanced mouth associates fruit and power the unctuousness and the spices from old grenache']]"
169,4,https://images.vivino.com/thumbs/znSKGG5NTJmCtEmbtkYRjg_pb_x600.png,"Alain Jaume
Domaine Grand Veneur Châteauneuf-Du-Pape Vieilles Vignes 2021",2021,$141.74,85%;,43.9393%;,44.7253%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.3,"[['Winery', 'Alain Jaume'], ['Grapes', 'Shiraz/Syrah'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Allergens', 'Contains sulfites, egg allergens, milk allergens'], ['Wine description', 'It reveals black fruit aromas (blackcurrant, blackberry) mixed with spices and scents of dried herbs and roasted coffee. Great aromatic complexity. Young, spices and ripe fruit appear on a woody-vanilla and tannins in massive quantities. The finish is very long persistence with an incredible sweetness and salinity.']]"
170,5,https://images.vivino.com/thumbs/seZaVAtTSuGZsOnfScFj5w_pb_x600.png,"Domaine de Saje
Châteauneuf-du-Pape Rouge 2021",2021,$53.54,85%;,33.3252%;,41.0622%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.3,"[['Winery', 'Domaine de Saje'], ['Grapes', 'Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Allergens', 'Contains sulfites']]"
171,6,https://images.vivino.com/thumbs/GPrZHIP9TOiG3Ta08Tnp6A_pb_x600.png,"Paul Autard
Châteauneuf-du-Pape 2020",2020,$47.24,85%;,39.3746%;,45.5976%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.3,"[['Winery', 'Paul Autard'], ['Grapes', 'Grenache, Mourvedre, Shiraz/Syrah'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Ruby-red. Remarkably expressive bouquet of musky plum, cherry, lavender, rose oil and cured tobacco. Dense and chewy, with deeply concentrated cherry and dark berry flavors; exotic spice notes build with air. Finishes impressively deep and rich, with firm tannins supporting the intense cherry/berry fruit.']]"
172,7,https://images.vivino.com/thumbs/Cq8tuMZ0QVeFn2zEpZfiPQ_pb_x600.png,"Pères de l'Église
Le Calice de Saint Pierre Châteauneuf-du-Pape Rouge 2022",2022,$48.29,82.8158%;,38.2891%;,46.4709%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.3,"[['Winery', ""Pères de l'Église""], ['Grapes', 'Shiraz/Syrah, Grenache, Mourvedre'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '15%'], ['Allergens', 'Contains sulfites']]"
173,8,https://images.vivino.com/thumbs/bJFGrX_RQum75x3mGcoUgg_pb_x600.png,"Clos des Papes (Paul Avril)
Châteauneuf-du-Pape 2021",2021,$131.24,81.8996%;,39.3383%;,44.2708%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.3,"[['Winery', 'Clos des Papes (Paul Avril)'], ['Grapes', 'Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork'], ['Wine description', 'With a rich, deep color, the perfume exhibits pepper, black raspberry jam, grenadine, garrigue, licorice and raspberry liqueur. The opulent, silky textured fruit coats your mouth and palate, ending in a long, peppery, sweet, pure, red cherry liqueur finish.']]"
174,9,https://images.vivino.com/thumbs/7tXqZXHIT6-dou-fps0T6w_pb_x600.png,"Louis Barruol
La Boisselée Côte-Rôtie 2019",2019,$102.89,75.1942%;,69.4771%;,68.4353%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Louis Barruol'], ['Grapes', '100% Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Côte-Rôtie'], ['Wine style', 'Northern Rhône Côte-Rotie'], ['Allergens', 'Contains sulfites']]"
175,10,https://images.vivino.com/thumbs/1dMrKW3ySFadNjGZ6XVg6g_pb_x600.png,"Louis Barruol
La Pierrelle Hermitage 2020",2020,$97.64,85%;,76.3996%;,54.4985%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Louis Barruol'], ['Grapes', '100% Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Hermitage'], ['Wine style', 'Northern Rhône Hermitage'], ['Allergens', 'Contains sulfites']]"
176,11,https://images.vivino.com/thumbs/EWdZdWO7SBOMzTH97RJ8pw_pb_x600.png,"Château de Saint Cosme
Gigondas Le Claux 2021",2021,$119.99,65.0874%;,53.6339%;,55.2799%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château de Saint Cosme'], ['Grapes', 'Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Gigondas'], ['Wine style', 'Southern Rhône Red'], ['Alcohol content', '15.7%'], ['Allergens', 'Contains sulfites, egg allergens, milk allergens']]"
177,12,https://images.vivino.com/thumbs/vYTBZYoFQo-rG4VXiJxdtg_pb_x600.png,"Château de Saint Cosme
Saint Cosme Côte-Rotie 2021",2021,$69.99,71.064%;,68.5065%;,64.8061%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château de Saint Cosme'], ['Grapes', '100% Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Côte-Rôtie'], ['Wine style', 'Northern Rhône Côte-Rotie'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'On the bright purple, this wine with a very expressive bouquet exudes aromas of cassis and boysenberry, and attractive fl oral and spicy nuances that adorn its liveliness. Exquisite flavors of red and black fruits are then vigorously enhance the exoticism of its light fl oral presence and impressive sharpness.']]"
178,13,https://images.vivino.com/thumbs/713wRjBtSh6W6lb35wcMeA_pb_x600.png,"Francois Villard
Côte-Rôtie Le Gallet Blanc 2018",2018,$91.79,74.9826%;,65.8136%;,63.3228%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Francois Villard'], ['Grapes', '100% Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Côte-Rôtie'], ['Wine style', 'Northern Rhône Côte-Rotie'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It has super nice wine that is just starting to come around. Lots of smoke, dark cherries, black raspberries, earth and some vanilla bean on the nose. Silky, fresh, crisp, ripe, sweet red fruits carry all the way through.']]"
179,14,https://images.vivino.com/thumbs/bCtpxQ9OSd2UJlqSeR7WcQ_pb_x600.png,"Domaine Lafond
Châteauneuf-du-Pape Roc Epine 2017",2017,$50.99,82.0381%;,36.994%;,45.7951%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.3,"[['Winery', 'Domaine Lafond'], ['Grapes', 'Shiraz/Syrah, Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It is classic Chateauneuf here, one that we are extremely impressed with. An elegant and fruit focused aroma profile offers up raspberries, black cherries, licorice (in spade fulls), sweet spice, white pepper and a little rose petal. The palate is extremely elegant again. A medium body, bordering on full, with juicy fine tannins that give the wine a classical structure. Red and black berry fruits, pepper, licorice and a little tobacco are all evident on the palate. A very long and mouth watering finish. Drinks particularly well now, but will benefit from a few more years in the bottle.']]"
180,15,https://images.vivino.com/thumbs/4Xd975EkR3C17yVgrYUjNQ_pb_x600.png,"Jean Baptiste Souillard
Côteaux de Bassenon Côte-Rôtie 2017",2017,$109.99,70.6743%;,76.8256%;,68.3553%;,"['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Jean Baptiste Souillard'], ['Grapes', '100% Shiraz/Syrah'], ['France', 'Rhone Valley', 'Northern Rhône', 'Côte-Rôtie'], ['Wine style', 'Northern Rhône Côte-Rotie'], ['Allergens', 'Contains sulfites']]"
181,16,https://images.vivino.com/thumbs/znSKGG5NTJmCtEmbtkYRjg_pb_x600.png,"Alain Jaume
Domaine Grand Veneur Châteauneuf-Du-Pape Vieilles Vignes 2019",2019,$94.99,85%;,43.9393%;,44.7253%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.3,"[['Winery', 'Alain Jaume'], ['Grapes', '100% Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '15%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It reveals black fruit aromas (blackcurrant, blackberry) mixed with spices and scents of dried herbs and roasted coffee. Great aromatic complexity. Young, spices and ripe fruit appear on a woody-vanilla and tannins in massive quantities. The finish is very long persistence with an incredible sweetness and salinity.']]"
182,17,https://images.vivino.com/thumbs/AyncYFzrTiuco5ETVZw9Gg_pb_x600.png,"Pegau
Châteauneuf-du-Pape Cuvée Laurence 2019",2019,$125.99,83.5078%;,40.4617%;,44.3571%;,"['https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png']",4.3,"[['Winery', 'Pegau'], ['Grapes', 'Grenache'], ['France', 'Rhone Valley', 'Southern Rhône', 'Châteauneuf-du-Pape'], ['Wine style', 'Southern Rhône Châteauneuf-du-Pape Red'], ['Alcohol content', '15.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Garnet with brick-red glints.Scrubland scents,evolving after several years of aging on stone fruit aromas(prune),leather,fur and undergrowth.Cinnamon,pepper,dried beef.The change gives more spicy and complex.']]"
