wine_image,name,compareFoods,rating,about_wine,Winery,Type,Grape_Type,Alcohol,year,price,bodyPercent,Tanning,Sugar,Acidic
https://images.vivino.com/thumbs/FLhGFvXxSb6bRfebuha08g_pb_x600.png,"Château Malescot St. Exupery
Margaux (Grand Cru Classé) 2014","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château Malescot St. Exupery'], ['Grapes', 'Merlot, Cabernet Franc, Petit Verdot'], ['France', 'Bordeaux', 'Médoc', 'Margaux'], ['Wine style', 'Bordeaux Margaux'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Notes of graphite, black currant liqueur, incense and camphor make for a complex and intensely penetrating set of aromatics. Dark ruby/purple, medium to full-bodied, with superb concentration and moderate tannin, this wine is a beauty of finesse and substance.']]", Château Malescot St. Exupery,red,"[' Merlot', ' Cabernet Franc', ' Petit Verdot', ' ']", 14%,2014,$110.33,63.0457%;,62.8688%;,7.42361%;,72.4813%;
https://images.vivino.com/thumbs/kQLj-qTZSHKMRr_Y5wCPmA_pb_x600.png,"Château Beau-Sejour Becot
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2016","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château Beau-Sejour Becot'], ['Grapes', '100% Merlot'], ['France', 'Bordeaux', 'Libournais', 'Saint-Émilion', 'Saint-Émilion Grand Cru'], ['Wine style', 'Bordeaux Saint-Émilion'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites, egg allergens, milk allergens']]", Château Beau-Sejour Becot,red,"[' 100% Merlot', ' ']", 13%,2016,$94.99,72.4543%;,54.694%;,10.2341%;,52.7939%;
https://images.vivino.com/thumbs/6RWPFEo2TMq8XXr2HOXFZw_pb_x600.png,"Château Grand Corbin-Despagne
Saint-Émilion Grand Cru (Grand Cru Classé) 2016","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château Grand Corbin-Despagne'], ['Grapes', '75% Merlot, 24% Cabernet Franc, 1% Cabernet Sauvignon'], ['France', 'Bordeaux', 'Libournais', 'Saint-Émilion', 'Saint-Émilion Grand Cru'], ['Wine style', 'Bordeaux Saint-Émilion'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites, egg allergens, milk allergens']]", Château Grand Corbin-Despagne,red,"[' 75% Merlot', ' 24% Cabernet Franc', ' 1% Cabernet Sauvignon', ' ']", 13%,2016,$66.67,73.4323%;,56.6796%;,7.74142%;,49.9145%;
https://images.vivino.com/thumbs/6nQVFcnaSXG9u-72KFTT7g_pb_x600.png,"Château Duhart-Milon
Moulin de Duhart Pauillac 2018","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château Duhart-Milon'], ['Grapes', '100% Cabernet Sauvignon'], ['Pauillac'], ['Wine style', 'Bordeaux Pauillac'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork'], ['Wine description', 'Beautiful garnet-red colour. On the palate the wine is supple, round and flavoursome with a good structure.']]", Château Duhart-Milon,red,"[' 100% Cabernet Sauvignon', ' ']", 14.5%,2018,$89.99,71.6074%;,69.6819%;,3.81838%;,70.9033%;
https://images.vivino.com/thumbs/cSHAXbDHTvysN7LNLnssZg_pb_x600.png,"Château Brane-Cantenac
Margaux (Grand Cru Classé) 2010","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château Brane-Cantenac'], ['Grapes', '100% Cabernet Franc'], ['France', 'Bordeaux', 'Médoc', 'Margaux'], ['Wine style', 'Bordeaux Margaux'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites']]", Château Brane-Cantenac,red,"[' 100% Cabernet Franc', ' ']", 13%,2010,$166.65,60.7749%;,62.7071%;,6.9153%;,70.6552%;
https://images.vivino.com/thumbs/Qpv7KHq9QYe1lcj1XUAKVQ_pb_x600.png,"Château Clerc Milon
Pauillac (Grand Cru Classé) 2010","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château Clerc Milon'], ['Grapes', 'Merlot, Cabernet Sauvignon, Cabernet Franc, Petit Verdot, Carménère'], ['France', 'Bordeaux', 'Médoc', 'Pauillac'], ['Wine style', 'Bordeaux Pauillac'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites, egg allergens, milk allergens'], ['Wine description', 'The nose reveals finely toasted spice and tobacco notes combined with more intense aromas of red fruit and cherry stone with a mineral touch. The palate is full and well-defined, dominated by the lustre of succulent fruit and refined, flavoursome tannins that open on a hint of chocolate. The long, warm-hearted finish is lifted by a slightly saline taste.']]", Château Clerc Milon,red,"[' Merlot', ' Cabernet Sauvignon', ' Cabernet Franc', ' Petit Verdot', ' Carménère', ' ']", 14%,2010,$199.99,73.0303%;,74.2713%;,7.51181%;,72.7654%;
https://images.vivino.com/thumbs/RP6Q_-v3R6edbAVP37P41Q_pb_x600.png,"Château Hosanna
Pomerol 2014","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.3,"[['Winery', 'Château Hosanna'], ['Grapes', '100% Merlot'], ['France', 'Bordeaux', 'Libournais', 'Pomerol'], ['Wine style', 'Bordeaux Pomerol'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites']]", Château Hosanna,red,"[' 100% Merlot', ' ']", 13%,2014,$229.33,72.9902%;,53.6557%;,11.5439%;,53.5007%;
https://images.vivino.com/thumbs/CakMPDnYSnuZ6L0fn88EWQ_pb_x600.png,"Château Léoville Barton
Saint-Julien (Grand Cru Classé) 2005","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.4,"[['Winery', 'Château Léoville Barton'], ['Grapes', 'Cabernet Sauvignon, Merlot'], ['France', 'Bordeaux', 'Médoc', 'Saint-Julien'], ['Wine style', 'Bordeaux Saint-Julien'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'This wine has an opaque dark red violet colour. With lovely herbal, lavender and blackberry notes on the nose. Tart berry, blackberry, black fruit palate with depth and sweet tannins.']]", Château Léoville Barton,red,"[' Cabernet Sauvignon', ' Merlot', ' ']", 13%,2005,$279.99,62.7463%;,65.2819%;,9.22987%;,72.8286%;
https://images.vivino.com/thumbs/Pof15E7-TdygYduO6SSZlA_pb_x600.png,"Château Canon-La-Gaffelière
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2009","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.4,"[['Winery', 'Château Canon-La-Gaffelière'], ['Grapes', 'Merlot, Cabernet Sauvignon, Cabernet Franc'], ['France', 'Bordeaux', 'Libournais', 'Saint-Émilion', 'Saint-Émilion Grand Cru'], ['Wine style', 'Bordeaux Saint-Émilion'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites']]", Château Canon-La-Gaffelière,red,"[' Merlot', ' Cabernet Sauvignon', ' Cabernet Franc', ' ']", 14.5%,2009,$238,72.5819%;,54.0645%;,12.9684%;,50.0772%;
https://images.vivino.com/thumbs/fp0xBmQ5SyeFj1ySZU8AlQ_pb_x600.png,"Château Giscours
Château Giscours (Grand Cru Classé) 2005","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.4,"[['Winery', 'Château Giscours'], ['Grapes', '100% Cabernet Sauvignon'], ['France', 'Bordeaux', 'Médoc', 'Margaux'], ['Wine style', 'Bordeaux Margaux'], ['Alcohol content', '12.5%'], ['Allergens', 'Contains sulfites']]", Château Giscours,red,"[' 100% Cabernet Sauvignon', ' ']", 12.5%,2005,$115.92,62.3271%;,63.2783%;,6.89993%;,71.8069%;
https://images.vivino.com/thumbs/8EzYHdeCTTu12XZ-_bWAmw_pb_x600.png,"Cos d'Estournel
Cos d'Estournel 2011","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.4,"[['Winery', ""Cos d'Estournel""], ['Grapes', '65% Cabernet Sauvignon, 30% Merlot, 5% Cabernet Franc'], ['France', 'Bordeaux', 'Médoc', 'Saint-Estèphe'], ['Wine style', 'Bordeaux Saint-Estèphe'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork'], ['Wine description', 'The call of faraway lands. As mysterious and intriguing as a lone adventurer returning from a solitary sail, Cos d’Estournel is slow to reveal itself. Little by little, it evokes stories of distant places, market stalls brimming with unfamiliar fruits, spices and wares, village festivities warmed by the joy of revelers and the setting sun, and sumptuous visions of ladies and their voluptuous curves. A myriad of scents, colors and tastes appeals to the senses. The Grand Vin of Cos d’Estournel is both demure and deliberately sensuous, a fascinating and elegant nectar.']]"," ""Cos dEstournel""",red,"[' 65% Cabernet Sauvignon', ' 30% Merlot', ' 5% Cabernet Franc', ' ']", 14%,2011,$237.83,72.3436%;,73.1914%;,9.13%;,72.4533%;
https://images.vivino.com/thumbs/1YXUHwcmS7i4jvfW2oOJJA_pb_x600.png,"Château Lynch-Bages
Pauillac (Grand Cru Classé) 2008","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.4,"[['Winery', 'Château Lynch-Bages'], ['Grapes', '78% Cabernet Sauvignon, 13% Merlot, 7% Cabernet Franc, 2% Petit Verdot'], ['France', 'Bordeaux', 'Médoc', 'Pauillac'], ['Wine style', 'Bordeaux Pauillac'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites']]", Château Lynch-Bages,red,"[' 78% Cabernet Sauvignon', ' 13% Merlot', ' 7% Cabernet Franc', ' 2% Petit Verdot', ' ']", 13.5%,2008,$299.99,72.4172%;,73.1923%;,8.20886%;,72.0456%;
https://images.vivino.com/thumbs/_gwLcTisRmW0oD3P4K_SrQ_pb_x600.png,"Château Lafite Rothschild
Carruades de Lafite Pauillac 2009","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.4,"[['Winery', 'Château Lafite Rothschild'], ['Grapes', '100% Petit Verdot'], ['France', 'Bordeaux', 'Médoc', 'Pauillac'], ['Wine style', 'Bordeaux Pauillac'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Heady, floral nose with exceptional complexity. On the palate, fine balance on the attack continues with good flavour expression before a fairly long finish with lovely structure, still lively and with a hint of woodiness.']]", Château Lafite Rothschild,red,"[' 100% Petit Verdot', ' ']", 13.5%,2009,$666.67,71.5932%;,67.9642%;,8.03058%;,70.2065%;
https://images.vivino.com/thumbs/BrbHdEB8TqK2N61pvLoQeQ_pb_x600.png,"Château La Conseillante
Pomerol 2015","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.4,"[['Winery', 'Château La Conseillante'], ['Grapes', '100% Merlot'], ['France', 'Bordeaux', 'Libournais', 'Pomerol'], ['Wine style', 'Bordeaux Pomerol'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Very fine, round, very fruity wine, which will provide great tasting pleasure even when young. It is very well balanced and shows lovely freshness, underpinned by a medium structure.']]", Château La Conseillante,red,"[' 100% Merlot', ' ']", 13.5%,2015,$299.95,71.1173%;,54.1515%;,9.05772%;,52.7759%;
https://images.vivino.com/thumbs/Cq8xAD_TRlmnmXp-4whtlA_pb_x600.png,"Château l'Évangile
Blason de L’Evangile Pomerol 2019","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.4,"[['Winery', ""Château l'Évangile""], ['Grapes', '92% Merlot, 8% Cabernet Franc'], ['France', 'Bordeaux', 'Libournais', 'Pomerol'], ['Wine style', 'Bordeaux Pomerol'], ['Alcohol content', '15%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork'], ['Wine description', 'Deep, clear colour with hints of violet. Fruity nose of red berries (raspberries and redcurrants) with notes of toast. On the palate, the attack is clean with a well-enveloped, balanced tannic structure. The texture is very velvety thanks to the ripe, well-coated tannins. The finish is fruity but it is the quality of the tannins that dominates.']]"," ""Château lÉvangile""",red,"[' 92% Merlot', ' 8% Cabernet Franc', ' ']", 15%,2019,$133.33,72.4234%;,53.7866%;,8.05655%;,52.7749%;
https://images.vivino.com/thumbs/CL2ge7ytS26abMUAKgu6HA_pb_x600.png,"Château Mouton Rothschild
Le Petit Mouton de Mouton Rothschild Pauillac 2020","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.4,"[['Winery', 'Château Mouton Rothschild'], ['Grapes', 'Cabernet Sauvignon, Cabernet Franc, Merlot'], ['France', 'Bordeaux', 'Médoc', 'Pauillac'], ['Wine style', 'Bordeaux Pauillac'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites, egg allergens, milk allergens'], ['Bottle closure', 'Cork'], ['Wine description', 'The nose is dominated by red fruit aromas, elegantly underpinned by complex oak. The palate is dense and full-bodied. Silky, highly elegant tannins give the wine exceptional length.']]", Château Mouton Rothschild,red,"[' Cabernet Sauvignon', ' Cabernet Franc', ' Merlot', ' ']", 13%,2020,$399.95,71.2295%;,71.4095%;,9.20834%;,71.2593%;
https://images.vivino.com/thumbs/IKYGOPzNQgW34bK7oGA31A_pb_x600.png,"Château Margaux
Pavillon Rouge du Château Margaux 2020","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.4,"[['Winery', 'Château Margaux'], ['Grapes', '100% Merlot'], ['France', 'Bordeaux', 'Médoc', 'Margaux'], ['Wine style', 'Bordeaux Margaux'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites, egg allergens, milk allergens']]", Château Margaux,red,"[' 100% Merlot', ' ']", 14%,2020,$299.99,58.9714%;,60.7318%;,8.1569%;,69.4633%;
https://images.vivino.com/thumbs/PthycJJ7RYu0-S0vFHDeUA_pb_x600.png,"Chateau Palmer
Grand Vin de Château Palmer (Grand Cru Classé) 2019","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.4,"[['Winery', 'Chateau Palmer'], ['Grapes', '55% Cabernet Sauvignon, 40% Merlot, 5% Cabernet Franc'], ['France', 'Bordeaux', 'Médoc', 'Margaux'], ['Wine style', 'Bordeaux Margaux'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork']]", Chateau Palmer,red,"[' 55% Cabernet Sauvignon', ' 40% Merlot', ' 5% Cabernet Franc', ' ']", 14%,2019,$499.99,61.0752%;,62.2494%;,9.96336%;,70.9077%;
https://images.vivino.com/thumbs/HMgTa8LGQXGC4MQze0nV7w_pb_x600.png,"Château Léoville Las Cases
Saint-Julien (Grand Cru Classé) 2003","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.4,"[['Winery', 'Château Léoville Las Cases'], ['Grapes', '100% Cabernet Sauvignon'], ['France', 'Bordeaux', 'Médoc', 'Saint-Julien'], ['Wine style', 'Bordeaux Saint-Julien'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites']]", Château Léoville Las Cases,red,"[' 100% Cabernet Sauvignon', ' ']", 13%,2003,$384,62.1058%;,64.1958%;,8.33751%;,72.0269%;
https://images.vivino.com/thumbs/dT5ZT8UHRh2pgYA_uztfgA_pb_x600.png,"Château Brane-Cantenac
Margaux (Grand Cru Classé) 2005","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.4,"[['Winery', 'Château Brane-Cantenac'], ['Grapes', 'Merlot, Cabernet Sauvignon, Cabernet Franc'], ['France', 'Bordeaux', 'Médoc', 'Margaux'], ['Wine style', 'Bordeaux Margaux'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites']]", Château Brane-Cantenac,red,"[' Merlot', ' Cabernet Sauvignon', ' Cabernet Franc', ' ']", 13%,2005,$200,60.7749%;,62.7071%;,6.9153%;,70.6552%;
https://images.vivino.com/thumbs/y1_9NqYGQBe_B9BZDHkjYQ_pb_x600.png,"Château Lynch-Bages
Pauillac (Grand Cru Classé) 2018","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/8_lamb_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.4,"[['Winery', 'Château Lynch-Bages'], ['Grapes', '72% Cabernet Sauvignon, 19% Merlot, 6% Cabernet Franc, 3% Petit Verdot'], ['France', 'Bordeaux', 'Médoc', 'Pauillac'], ['Wine style', 'Bordeaux Pauillac'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork']]", Château Lynch-Bages,red,"[' 72% Cabernet Sauvignon', ' 19% Merlot', ' 6% Cabernet Franc', ' 3% Petit Verdot', ' ']", 13.5%,2018,$199.99,72.4172%;,73.1923%;,8.20886%;,72.0456%;
